Country,Year,Month,Quarter,Week,"Notes Issued (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes In Circulation (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes Held In Banking Department (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposit Of Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Foreign Currency Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Gold Coin And Bullion (UOM:INR(IndianRupees)), Scaling Factor:10000000","Rupee Securities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Nabard (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Industrial Development Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Export-Import Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Others (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Commercial Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Treasury Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Investments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2018","December, 2018","October - December, 2018","Week 36, 2018",1988197.943,1988188.046,9.8968,594403.5878,100.698,,42.4604,474315.0782,3582.5049,30374.0653,85988.781,,1077675.0,3660277.0,2625451.0,147325.0,762919.0,113105.8087,10605.0,6998.7447,,90018.0,,,,5484.064,,,,,3370.0,8106.0,3660277.0
India,"Financial Year (Apr - Mar), 2018","November, 2018","October - December, 2018","Week 35, 2018",1970123.0,1970113.0,10.0,641865.0,100.837,,42.4507,501778.6152,3404.1111,30132.1904,104997.0,1410.0,1043729.0,3655717.0,2591550.0,147325.0,752695.0,152711.49,31659.0,718.49,,113296.0,,,,5628.0,1410.0,,,,3370.0,8066.0,3655717.0
India,"Financial Year (Apr - Mar), 2018","November, 2018","October - December, 2018","Week 34, 2018",1985020.445,1985008.73,11.7142,606924.0,100.3927,,42.4961,476573.4513,3421.896,30358.9352,96427.0,360.0,1092148.0,3684092.0,2642391.0,155356.0,724311.0,151260.0,,,,144572.0,,,,6328.0,360.0,,,,3370.0,7764.0,3684092.0
India,"Financial Year (Apr - Mar), 2018","November, 2018","October - December, 2018","Week 33, 2018",1989700.379,1989687.891,12.488,621527.0,100.0321,,43.0,486781.7403,3428.1319,30032.9233,101141.0,726.0,1120702.0,3731929.0,2671378.0,155093.0,724267.0,170947.0971,24267.0,5732.0971,,133527.0,,,,6695.0,726.0,,,,3370.0,7600.0,3731929.0
India,"Financial Year (Apr - Mar), 2018","November, 2018","October - December, 2018","Week 32, 2018",1996643.377,1996635.353,8.0243,567119.8903,100.6342,,42.4648,480461.0418,3371.7945,30001.5247,53142.0,719.0,1148355.0,3712118.0,2702900.0,154562.0,711965.0,132587.9,14273.0,4240.9,,106667.0,,,,6688.0,719.0,,,,3370.0,7452.0,3712118.0
India,"Financial Year (Apr - Mar), 2018","November, 2018","October - December, 2018","Week 31, 2018",1947225.273,1947215.075,10.1977,629188.0,100.5079,,42.4636,494887.8072,3362.9931,30173.1537,100621.0,737.0,1152255.0,3728668.0,2708142.0,154562.0,701752.0,153199.6758,18779.0,3118.6758,,124023.0,,,,6542.0,737.0,,,,3370.0,8379.0,3728668.0
India,"Financial Year (Apr - Mar), 2018","October, 2018","October - December, 2018","Week 30, 2018",1935578.236,1935566.0,11.5125,622977.6568,100.3168,,43.0,474760.5948,3459.3503,29796.0,114076.0,743.0,1152138.0,3710694.236,2722595.0,148889.5169,686283.0,141012.61,,1781.61,,132608.0,,,,5880.0,743.0,,,,3370.0,8543.0,3710694.236
India,"Financial Year (Apr - Mar), 2018","October, 2018","October - December, 2018","Week 29, 2018",1943076.89,1943065.169,11.7208,606540.3473,100.3786,,43.0,510140.3807,3454.1085,29943.6167,62859.0,741.0,1161926.0,3711543.0,2735313.0,148890.0,674817.0,141841.0,,7047.0,,127452.0,,,,6601.0,741.0,,,,3370.0,8053.0,3711543.0
India,"Financial Year (Apr - Mar), 2018","October, 2018","October - December, 2018","Week 28, 2018",1930997.561,1930985.302,13.0,637521.3284,100.3506,,42.4499,473889.4376,3627.0288,29991.659,129871.0,1459.0,1178088.0,3746607.0,2755539.0,148890.0,662988.0,169270.4554,36849.0,6879.4554,,117069.0,,,,7014.0,1459.0,,,,3370.0,8009.0,3746607.0
India,"Financial Year (Apr - Mar), 2018","October, 2018","October - December, 2018","Week 27, 2018",1910658.247,1910645.183,13.064,724910.0,100.5178,,42.4659,482904.3078,3605.8617,29844.0567,208412.9538,,1166202.0,3801770.0,2785926.0,148365.0,650970.0,205354.7179,59769.0,6436.9579,,133842.0,,,,5306.76,,,,,3370.0,7784.0,3801770.0
India,"Financial Year (Apr - Mar), 2018","September, 2018","July - September, 2018","Week 26, 2018",1899560.091,1899546.753,13.0,721022.264,100.1238,,43.0,505126.6742,3576.328,30707.0438,180020.0,1449.0,1129472.0,3750054.0,2754227.0,144806.0,652509.0,187169.4158,,245.26,,179616.0,35.1558,,,5824.0,1449.0,,,,3370.0,7973.0,3750054.0
India,"Financial Year (Apr - Mar), 2018","September, 2018","July - September, 2018","Week 25, 2018",1917983.942,1917971.469,13.0,663595.7522,100.2213,,42.5021,487139.4003,3454.5171,29583.8762,143275.0,724.0,1112593.0,3694173.0,2736225.0,144806.0,648046.0,154656.1558,,,,147404.0,35.1558,,,6493.0,724.0,,,,3370.0,7794.0,3694173.0
India,"Financial Year (Apr - Mar), 2018","September, 2018","July - September, 2018","Week 24, 2018",1922863.057,1922851.014,12.0425,609751.0722,100.98,,42.4268,482537.7679,5021.5772,29423.4005,92624.9199,,1099804.0,3632418.0,2725790.0,144548.0,638347.0,112584.2776,21024.0,5198.3617,,80558.0,35.1558,,,5768.76,,,,,3370.0,7779.0,3632418.0
India,"Financial Year (Apr - Mar), 2018","September, 2018","July - September, 2018","Week 23, 2018",1914568.293,1914554.538,13.0,597138.618,100.7119,,42.4613,459489.0,3435.071,29531.4573,104540.0,1066.0,1094721.0,3606428.0,2721484.0,143512.0,638287.0,93343.9758,48062.0,1110.82,,36696.0,35.1558,,,6374.0,1066.0,,,,3370.0,7497.0,3606428.0
India,"Financial Year (Apr - Mar), 2018","August, 2018","July - September, 2018","Week 22, 2018",1901949.963,1901937.054,12.9085,631562.0063,100.2327,,42.4946,475461.2022,3637.2103,29559.888,122055.0,707.0,1062214.0,3595725.963,2690929.0,143002.0,638238.0,113027.2758,43992.0,445.12,,61661.0,35.1558,,,6187.0,707.0,,,,3370.0,7160.0,3595725.963
India,"Financial Year (Apr - Mar), 2018","August, 2018","July - September, 2018","Week 21, 2018",1913062.057,1913051.028,11.0292,600039.2047,100.1072,,43.0,485578.2262,3570.1228,29729.6123,81018.6503,,1032788.0,3545889.0,2665400.0,142459.0,642261.0,85138.54,3000.0,285.68,,75506.0,35.0,,,6311.86,,,,,3370.0,7260.0,3545889.0
India,"Financial Year (Apr - Mar), 2018","August, 2018","July - September, 2018","Week 20, 2018",1917140.305,1917128.859,11.446,617626.7235,100.1583,,43.0,463180.4518,3913.3068,30597.857,119793.0,,1027643.0,3562410.0,2666065.0,142209.0,642211.0,101431.854,20136.0,5550.994,,69398.0,35.0,,,6311.86,,,,,3370.0,7123.0,3562410.0
India,"Financial Year (Apr - Mar), 2018","August, 2018","July - September, 2018","Week 19, 2018",1910484.051,1910472.817,11.2338,605057.9665,100.811,,42.4725,472686.9987,3877.4253,29334.338,99015.921,,976069.0,3491611.051,2618358.0,141960.0224,642160.0,78700.58,24135.0,1825.72,,46473.0,35.0,,,6231.86,,,,,3370.0,7062.0,3491611.051
India,"Financial Year (Apr - Mar), 2018","August, 2018","July - September, 2018","Week 18, 2018",1896311.466,1896300.383,11.0832,656912.693,100.2961,,43.0,478435.4283,3772.6007,29331.2676,145230.6257,,1033023.0,3586247.0,2625771.0,140958.0,642110.0,157304.57,85289.0,1786.57,,63968.0,,,,6261.0,,,,,3370.0,16733.0,3586247.0
India,"Financial Year (Apr - Mar), 2018","July, 2018","July - September, 2018","Week 17, 2018",1896813.575,1896803.074,10.5008,583535.8542,100.0286,,42.465,473857.1679,3517.0405,29180.68,76839.0,,1036328.0,3516678.0,2628063.0,145390.0,639981.0,82748.24,,171.38,,76295.0,,,,6281.86,,,,,3370.0,17126.0,3516678.0
India,"Financial Year (Apr - Mar), 2018","July, 2018","July - September, 2018","Week 16, 2018",1910945.325,1910933.418,11.9064,593814.2296,100.5072,,42.4518,483231.0082,4768.8192,28931.4557,76739.9876,,1043289.0,3548048.0,2640426.0,144970.0,639931.0,102605.0,21769.0,,,74630.0,,,,6206.0,,,,,3370.0,16746.0,3548048.0
India,"Financial Year (Apr - Mar), 2018","July, 2018","July - September, 2018","Week 15, 2018",1920498.0,1920486.0,12.393,573829.8307,100.6587,,42.4672,473164.918,3530.1134,28861.8886,68129.7848,,1025515.0,3519843.0,2623511.0,144800.0,629839.0,101659.7665,48112.0,4698.9065,,42517.0,,,,6331.86,,,,,3370.0,16663.0,3519843.0
India,"Financial Year (Apr - Mar), 2018","July, 2018","July - September, 2018","Week 14, 2018",1913401.0,1913388.0,12.8566,639215.0235,100.5942,,42.4944,480221.5662,3570.1181,29216.439,126063.8116,,1045668.0,3598283.523,2646785.0,144280.0,629789.0,157645.78,93140.0,3122.18,,55350.0,,,,6033.6,,,,,3370.0,16414.0,3598283.523
India,"Financial Year (Apr - Mar), 2018","June, 2018","April - June, 2018","Week 13, 2018",1917436.086,1917427.328,8.758,617725.4372,100.9037,,42.4884,492212.8688,3686.0799,29302.6425,92380.4541,,1030700.0,3565861.0,2634736.0,144149.0,632783.0,124027.9,25322.0,643.3,,91826.0,,,,6236.6,,,,,3370.0,26795.0,3565861.0
India,"Financial Year (Apr - Mar), 2018","June, 2018","April - June, 2018","Week 12, 2018",1931689.163,1931677.807,11.3566,597506.7518,100.1167,,43.0,485126.9462,3713.3037,28857.8465,79666.0755,,998437.0,3527633.0,2616048.0,143892.0,632733.0,106120.095,,40.86,,99890.0,,,,6189.235,,,,,3370.0,25470.0,3527633.0
India,"Financial Year (Apr - Mar), 2018","June, 2018","April - June, 2018","Week 11, 2018",1935416.246,1935406.233,10.0128,596814.0,101.0,,183.0,476266.807,3650.4078,29029.0,87584.4475,,1004750.0,3536980.0,2643152.0,143193.0,622635.0,99342.355,39716.0,5459.0,,48192.0,,,,5975.355,,,,,3370.0,25288.0,3536980.0
India,"Financial Year (Apr - Mar), 2018","June, 2018","April - June, 2018","Week 10, 2018",1922498.594,1922487.88,10.714,641431.3781,100.0,,42.464,453539.2729,3744.6082,28955.4073,155049.6258,,998020.0,3561948.594,2646414.0,142929.0,622300.0,122259.705,63090.0,3782.97,,49799.0,,,,5587.735,,,,,3370.0,24677.0,3561948.594
India,"Financial Year (Apr - Mar), 2018","June, 2018","April - June, 2018","Week 09, 2018",1906216.803,1906205.949,10.8541,639919.0,100.039,,42.499,479431.0,3967.0312,29580.0888,126798.0,,977643.0,3523779.0,2627312.0,142929.0,622250.0,103717.825,51737.0,357.0,,45550.0,,,,6073.825,,,,,3370.0,24200.0,3523779.0
India,"Financial Year (Apr - Mar), 2018","May, 2018","April - June, 2018","Week 08, 2018",1905068.562,1905055.634,12.9284,610601.8558,100.3753,,42.5004,470853.547,3730.0641,28762.8977,107112.4713,,1017051.0,3532722.0,2669726.0,144918.0,625352.0,65587.475,,1310.7,,58179.0,,,,6097.775,,,,,3370.0,23769.0,3532722.0
India,"Financial Year (Apr - Mar), 2018","May, 2018","April - June, 2018","Week 07, 2018",1909857.208,1909844.598,12.6103,625358.8528,100.0085,,42.4526,492130.3254,3657.7059,29106.7953,100321.5651,,1009633.0,3544849.0,2673090.0,144918.0,625292.0,74780.1446,,4145.3696,,64452.0,,,,6182.775,,,,,3370.0,23399.0,3544849.0
India,"Financial Year (Apr - Mar), 2018","May, 2018","April - June, 2018","Week 06, 2018",1906940.849,1906928.529,12.3201,604577.1198,100.3502,,42.0,456888.0,3701.2604,29102.9143,114742.3433,,985678.0,3497196.0,2662035.0,144830.0,615074.0,48973.965,,2582.73,,40237.0,,,,6154.235,,,,,3370.0,22913.0,3497196.0
India,"Financial Year (Apr - Mar), 2018","May, 2018","April - June, 2018","Week 05, 2018",1889264.458,1889252.295,12.1628,623317.1786,100.5153,,42.4661,471850.3516,3577.6576,28978.767,118767.4209,,964213.0,3476794.0,2651981.0,144655.0,615000.0,39187.975,,369.74,,32647.0,,,,6171.235,,,,,3370.0,22600.0,3476794.0
India,"Financial Year (Apr - Mar), 2018","April, 2018","April - June, 2018","Week 04, 2018",1877983.509,1877971.381,12.1275,649694.8544,100.6747,,42.5127,490061.8252,4250.431,30163.4845,629030.3299,,980178.0,3507856.0,2662921.0,139918.0,625660.0,53473.235,,,,47576.0,,,,5897.235,,,,,3370.0,22514.0,3507856.0
India,"Financial Year (Apr - Mar), 2018","April, 2018","April - June, 2018","Week 03, 2018",1863954.067,1863942.141,11.9263,675753.6625,100.6866,,42.4887,484859.4392,3620.7349,29083.0,158048.1286,,964059.0,3503767.067,2653912.0,139742.0,625610.0,58940.235,,,,52798.0,,,,6142.235,,,,,3370.0,22193.0,3503767.067
India,"Financial Year (Apr - Mar), 2018","April, 2018","April - June, 2018","Week 02, 2018",1847609.621,1847598.011,11.61,699384.2414,100.1592,,42.4867,453364.2021,3561.1245,29171.5123,213144.7566,,940787.0,3487781.0,2638425.0,139742.0,625559.0,58467.495,,784.46,,52231.0,,,,5452.035,,,,,3370.0,22218.0,3487781.0
India,"Financial Year (Apr - Mar), 2018","April, 2018","April - June, 2018","Week 01, 2018",1816934.69,1816922.857,11.8332,834316.1673,100.1416,,42.4446,454457.4083,3579.9976,28759.9881,347376.1871,,922744.0,3573995.0,2621144.0,139742.0,641197.0,146644.877,,5249.362,,132381.0,,,,9014.515,,,,,3370.0,21897.0,3573995.0
India,"Financial Year (Apr - Mar), 2017","March, 2018","January - March, 2018","Week 52, 2017",1804435.138,1804420.0,14.5725,985476.0,6807.6388,,650.5739,525685.5252,4828.2341,33114.8686,414388.0,,914127.0,3704038.138,2619165.0,140718.295,633606.0,285426.595,,738.77,,273978.0,35.0,,,10674.825,,,,,3370.0,21752.0,3704038.138
India,"Financial Year (Apr - Mar), 2017","March, 2018","January - March, 2018","Week 51, 2017",1802117.278,1802103.075,14.2026,842846.8598,100.2768,,43.0,459074.7315,3593.4373,28487.5217,351548.4092,,920082.0,3565046.0,2610848.0,140718.0,633552.0,165616.0054,,2458.8904,,155962.0,35.0,,,7160.115,,,,,3370.0,10942.0,3565046.0
India,"Financial Year (Apr - Mar), 2017","March, 2018","January - March, 2018","Week 50, 2017",1797290.048,1797273.891,16.1573,801610.7331,100.793,,42.4798,456433.6738,3633.2232,28520.7853,312879.0,,900229.0,3499129.0,2593093.0,140377.0,633500.0,118176.3842,,2221.3842,,109792.0,,,,6163.0,,,,,3370.0,10613.0,3499129.0
India,"Financial Year (Apr - Mar), 2017","March, 2018","January - March, 2018","Week 49, 2017",1787971.512,1787953.999,17.5128,781330.3858,100.0,94673.0,42.441,448661.3973,3444.2064,28158.8834,206250.2878,,911256.0,3480558.0,2602347.0,140291.0,633443.0,90689.4068,,6062.7118,,79243.0,,,,5383.695,,,,,3370.0,10418.0,3480558.0
India,"Financial Year (Apr - Mar), 2017","March, 2018","January - March, 2018","Week 48, 2017",1764447.532,1764429.371,18.1613,802724.6434,101.0,94673.0,138.6072,463770.5376,3841.2985,28725.6647,211474.5095,,911271.0,3478443.0,2603692.0,140118.0,633000.0,87883.465,,215.77,,82233.0,,,,5434.695,,,,,3370.0,10379.0,3478443.0
India,"Financial Year (Apr - Mar), 2017","February, 2018","January - March, 2018","Week 47, 2017",1756678.573,1756660.943,17.6303,795710.7019,101.0,94673.0,42.4533,458979.6782,3448.2976,28099.8311,210366.5255,,905698.0,3458088.0,2586572.0,137021.0,638006.0,83252.145,,615.9,,78140.0,,,,4496.245,,,,,3370.0,9867.0,3458088.0
India,"Financial Year (Apr - Mar), 2017","February, 2018","January - March, 2018","Week 46, 2017",1752120.562,1752101.909,18.6531,789310.6751,101.0,94673.0,42.4808,450428.9601,3552.3852,28236.0533,212276.8875,,875841.0,3417273.0,2557466.0,137021.0,637946.0,71681.8747,,1001.2897,,66093.0,,,,4587.585,,,,,3370.0,9788.0,3417273.0
India,"Financial Year (Apr - Mar), 2017","February, 2018","January - March, 2018","Week 45, 2017",1740759.67,1740741.648,18.0221,790944.545,101.0,94673.0,42.4619,445223.6081,3484.2102,28052.6399,219367.5577,,881455.0,3413159.0,2563255.0,137021.0,637885.0,62179.7716,,4244.7716,,54258.0,,,,3677.0,,,,,3370.0,9448.0,3413159.0
India,"Financial Year (Apr - Mar), 2017","February, 2018","January - March, 2018","Week 44, 2017",1713983.706,1713966.808,16.8985,832667.5325,100.0,94673.0,42.481,442337.8818,3836.297,28166.7325,263510.693,,884411.0,3431063.0,2565434.0,137021.0,637824.0,78156.7875,,5145.2025,,69015.0,,,,3996.585,,,,,3370.0,9257.0,3431063.0
India,"Financial Year (Apr - Mar), 2017","January, 2018","January - March, 2018","Week 43, 2017",1712978.592,1712961.731,16.8606,812467.5908,101.0,94673.0,42.4695,456611.7611,3883.0133,28293.6742,228862.7219,,867515.0,3392962.592,2523750.0,130549.9206,643589.0,82968.5075,,3179.9225,,75672.0,,,,4116.585,,,,,3370.0,8735.0,3392962.592
India,"Financial Year (Apr - Mar), 2017","January, 2018","January - March, 2018","Week 42, 2017",1707679.729,1707662.852,16.8773,786832.6062,101.0,94673.0,42.4726,452321.6143,3668.521,27964.8457,208061.5263,,863642.0,3358155.0,2513409.0,130550.0,643537.0,58618.835,,2390.25,,52627.0,,,,3601.585,,,,,3370.0,8670.0,3358155.0
India,"Financial Year (Apr - Mar), 2017","January, 2018","January - March, 2018","Week 41, 2017",1700296.622,1700280.018,16.6045,778954.326,101.0,94673.0,42.4811,448813.7179,3577.9186,27729.8173,204016.8279,,849487.0,3328739.0,2499861.0,130550.0,642984.0,43556.6294,,5228.8444,,33425.0,,,,4902.785,,,,,3370.0,8417.0,3328739.0
India,"Financial Year (Apr - Mar), 2017","January, 2018","January - March, 2018","Week 40, 2017",1679325.626,1679310.426,15.1999,818669.9976,101.0,94673.0,42.472,448557.0355,3851.1912,27497.5233,243947.8985,,836212.0,3334208.0,2477181.0,130550.0,643511.0,71371.7475,,4798.9625,,61835.0,,,,4737.785,,,,,3370.0,8224.0,3334208.0
India,"Financial Year (Apr - Mar), 2017","December, 2017","October - December, 2017","Week 39, 2017",1667684.977,1667668.521,16.4565,850562.8769,101.0,94673.0,42.4797,488332.3507,3614.0927,27853.0609,235947.2455,,861390.0,3379637.0,2485267.0,133480.0,652450.0,96884.8017,,4142.2867,,86966.0,,,,5776.515,,,,,3370.0,8185.0,3379637.0
India,"Financial Year (Apr - Mar), 2017","December, 2017","October - December, 2017","Week 38, 2017",1671783.95,1671765.755,18.1944,856582.4304,101.0,94673.0,42.4667,447670.4542,3641.4394,27747.7846,282706.5793,,857419.0,3385785.0,2461271.0,133480.0,652388.0,127742.2935,,2083.5085,,120315.0,,,,5343.785,,,,,3370.0,7533.0,3385785.0
India,"Financial Year (Apr - Mar), 2017","December, 2017","October - December, 2017","Week 37, 2017",1666329.422,1666312.415,17.0072,784516.8982,101.0,94673.0,42.4745,487796.5911,3571.4999,27337.7415,170994.8529,,852930.0,3303776.0,2439169.0,133399.0,652326.0,68395.885,,83.1,,63130.0,,,,5182.785,,,,,3370.0,7116.0,3303776.0
India,"Financial Year (Apr - Mar), 2017","December, 2017","October - December, 2017","Week 36, 2017",1657044.984,1657027.464,17.5198,753683.1017,100.0,94673.0,42.4696,436071.9388,3551.0807,27282.1454,191962.2064,,863704.0,3274431.019,2450027.0,133399.0,652245.0,28994.4217,,3490.9767,,21153.0,,,,4350.445,,,,,3370.0,6396.0,3274431.019
India,"Financial Year (Apr - Mar), 2017","December, 2017","October - December, 2017","Week 35, 2017",1636884.506,1636867.845,16.6615,777454.9865,100.0,94673.0,535.4128,466188.7217,3844.9125,28321.0264,183791.7426,,867978.0,3282317.54,2455487.0,133399.0,652184.0,31603.955,,54.7,,26685.0,,,,4864.255,,,,,3370.0,6274.0,3282317.54
India,"Financial Year (Apr - Mar), 2017","November, 2017","October - December, 2017","Week 34, 2017",1634467.658,1634450.333,17.3255,803314.8685,100.0,94673.0,42.4504,436590.0546,3654.6432,27809.9119,240444.5163,,885209.0,3322992.0,2459353.0,133868.0,656666.0,63884.275,,2903.02,,56272.0,,,,4709.255,,,,,3370.0,5851.0,3322992.0
India,"Financial Year (Apr - Mar), 2017","November, 2017","October - December, 2017","Week 33, 2017",1633301.664,1633283.355,18.3097,786492.7629,100.0,94673.0,42.4843,465139.318,3550.6235,27188.8307,195798.2477,,880745.0,3300540.0,2455799.0,133868.0,656615.0,44957.065,,1122.81,,39030.0,,,,4804.255,,,,,3370.0,5931.0,3300540.0
India,"Financial Year (Apr - Mar), 2017","November, 2017","October - December, 2017","Week 32, 2017",1628106.98,1628091.276,15.7035,782315.6533,101.0,94673.0,42.4617,436741.2126,3694.5454,27436.7504,219626.6532,,883200.0,3293623.0,2460657.0,133868.0,656552.0,33340.1128,,4190.8578,,24705.0,,,,4444.255,,,,,3370.0,5836.0,3293623.0
India,"Financial Year (Apr - Mar), 2017","November, 2017","October - December, 2017","Week 31, 2017",1613022.351,1613005.744,16.6073,809374.6195,101.0,94673.0,3269.8595,460905.9051,3931.0726,27817.5035,218676.4304,,858834.0,3281230.0,2440583.0,133868.0,666847.0,31020.0353,,4145.7803,,22375.0,35.0,,,4464.255,,,,,3370.0,5542.0,3281230.0
India,"Financial Year (Apr - Mar), 2017","October, 2017","October - December, 2017","Week 30, 2017",1609210.057,1609193.708,16.3492,814928.7336,101.0,94673.0,42.4722,437059.4558,3400.6971,27286.8177,252365.43,,887617.0,3311756.0,2456420.0,138818.0,670054.0,37827.555,,253.3,,32740.0,,,,4834.255,,,,,3370.0,5267.0,3311756.0
India,"Financial Year (Apr - Mar), 2017","October, 2017","October - December, 2017","Week 29, 2017",1621027.811,1621011.273,16.5378,806796.9198,8153.0,94673.0,1453.8965,467023.9864,3775.9466,28268.621,203448.2041,,892673.0,3320498.0,2462813.0,138818.0,680660.0,29705.135,,1036.88,,25315.0,,,,3353.255,,,,,3370.0,5132.0,3320498.0
India,"Financial Year (Apr - Mar), 2017","October, 2017","October - December, 2017","Week 28, 2017",1592859.944,1592843.868,16.0767,814767.193,101.0,94673.0,42.4434,434804.6688,3531.3847,27339.3081,254275.7454,,892931.0,3300558.0,2460137.0,138818.0,680597.0,12702.1795,,4584.9245,,4199.0,,,,3918.255,,,,,3370.0,4933.0,3300558.0
India,"Financial Year (Apr - Mar), 2017","October, 2017","October - December, 2017","Week 27, 2017",1574895.919,1574878.483,17.4356,845380.2265,100.0,94673.0,42.4836,451746.2234,3605.7955,27184.7222,268027.7163,,893464.0,3313740.0,2461637.0,138818.0,690930.0,14174.285,,3361.03,,7130.0,,,,3683.255,,,,,3370.0,4811.0,3313740.0
India,"Financial Year (Apr - Mar), 2017","September, 2017","July - September, 2017","Week 26, 2017",1563267.446,1563250.925,16.5208,889025.8318,2891.0,94673.0,42.4726,453405.5261,3517.4404,27553.3151,306943.309,,904304.0,3356597.446,2475565.0,132459.9665,694241.0,46252.5896,,1636.4846,,40530.0,,,,4086.105,,,,,3370.0,4708.0,3356597.446
India,"Financial Year (Apr - Mar), 2017","September, 2017","July - September, 2017","Week 25, 2017",1555516.246,1555499.822,16.4242,893861.0224,101.0,94673.0,42.4785,445456.3604,3480.1035,27013.1238,323094.8738,,901635.0,3351012.0,2477394.0,132460.0,704634.0,29226.1255,,1654.1405,,23612.0,,,,3959.985,,,,,3370.0,3928.0,3351012.0
India,"Financial Year (Apr - Mar), 2017","September, 2017","July - September, 2017","Week 24, 2017",1558120.932,1558091.946,28.9865,883263.742,100.0,94673.0,42.4853,462614.7253,3614.5593,27004.7479,295213.8151,,869779.0,3311164.0,2445614.0,132460.0,704570.0,21296.965,,412.98,,16669.0,,,,4214.985,,,,,3370.0,3853.0,3311164.0
India,"Financial Year (Apr - Mar), 2017","September, 2017","July - September, 2017","Week 23, 2017",1555685.758,1555669.84,15.9184,880023.267,101.0,94673.0,42.4508,433204.3346,3532.8269,27100.731,321368.8344,,857422.0,3293131.0,2426154.0,132460.0,715033.0,12695.5804,,6427.7854,,2590.0,,,,3677.795,,,,,3370.0,3418.0,3293131.0
India,"Financial Year (Apr - Mar), 2017","September, 2017","July - September, 2017","Week 22, 2017",1539648.209,1539633.06,15.1495,909747.4059,100.0,94673.0,2104.8253,430219.8281,3624.8099,27233.0007,351791.4401,,848889.0,3298284.0,2413936.0,132460.0,714968.0,30170.008,19985.0,3507.213,,2640.0,,,,4037.795,,,,,3370.0,3380.0,3298284.0
India,"Financial Year (Apr - Mar), 2017","August, 2017","July - September, 2017","Week 21, 2017",1540064.759,1540049.459,15.2999,884345.6828,1393.0,94673.0,838.1302,453544.8289,3776.3935,27549.8441,302570.0713,,842805.0,3267214.759,2399174.0,127794.0,725226.0,8776.795,,1129.0,,3270.0,,,,4377.795,,,,,3370.0,2874.0,3267214.759
India,"Financial Year (Apr - Mar), 2017","August, 2017","July - September, 2017","Week 20, 2017",1545775.981,1545761.72,14.2607,888839.6162,101.0,94673.0,42.4825,440980.3192,3982.0,27029.8782,322030.6035,,839587.0,3274202.398,2393219.0,127794.0336,725160.0,21855.1287,9597.0,4365.3337,,3710.0,,,,4182.795,,,,,3370.0,2804.0,3274202.398
